n,J,R,rep,AMSE_Random,AMSE_MaxTwin_plus,AMSE_WMaxTwin_plus,diff_Random_minus_MaxTwin_plus,diff_MaxTwin_plus_minus_WMaxTwin_plus,abs_signed_overlap
60,5,8,70,0.109170602103213,0.07788196290971339,0.0751207121987178,0.03128863919349961,0.0027612507109955886,0.2
60,5,8,71,0.07785852885679787,0.06523762053409668,0.053723939676369195,0.012620908322701185,0.011513680857727485,0.26666666666666666
60,5,8,72,0.09383887628091461,0.06991979161884651,0.06356898049052834,0.023919084662068102,0.006350811128318173,0.2
60,5,8,73,0.050661034258364074,0.033663038102618184,0.03034020025313277,0.01699799615574589,0.0033228378494854147,0.06666666666666667
60,5,8,74,0.048348855020417233,0.04692939622113328,0.038631137343519306,0.001419458799283957,0.00829825887761397,0.13333333333333333
60,5,8,75,0.0801248050998564,0.04199158107755062,0.03346229003907724,0.038133224022305776,0.008529291038473379,0.06666666666666667
60,5,8,76,0.08348191660957113,0.04645001109009851,0.04270308481045194,0.03703190551947262,0.0037469262796465744,0.2
60,5,8,77,0.07796594642656429,0.07365284983317563,0.05870799448809355,0.00431309659338866,0.014944855345082081,0.2
60,5,8,78,0.08831701891660383,0.07702985666345386,0.06193915514575847,0.011287162253149977,0.015090701517695385,0.06666666666666667
60,5,8,79,0.11456013793806749,0.09191399385366003,0.08518357130820922,0.02264614408440746,0.006730422545450809,0.0
60,5,8,80,0.12324438896765615,0.0660483444393616,0.059209870844565235,0.05719604452829455,0.006838473594796363,0.26666666666666666
60,5,8,81,0.048822321736600754,0.05891605319501849,0.04028354037137268,-0.010093731458417736,0.018632512823645808,0.06666666666666667
60,5,8,82,0.10968814696738441,0.09493987253878203,0.08585534362516646,0.014748274428602381,0.009084528913615567,0.13333333333333333
60,5,8,83,0.039671961015338895,0.037356206510391246,0.033005670908236445,0.0023157545049476494,0.004350535602154801,0.2
60,5,8,84,0.057657958763633166,0.05252490196921819,0.044635235008674425,0.005133056794414975,0.007889666960543766,0.13333333333333333
60,5,8,85,0.058315420929911856,0.03716275662999649,0.038471036622402324,0.021152664299915365,-0.0013082799924058336,0.2
60,5,8,86,0.10710316338745329,0.06929217759035503,0.061678851297791985,0.03781098579709827,0.00761332629256304,0.2
60,5,8,87,0.11486168238177638,0.08463126022207239,0.06953407014835,0.030230422159703993,0.015097190073722386,0.0
60,5,8,88,0.05068592025910711,0.03438797652422028,0.03279418873115812,0.016297943734886834,0.001593787793062157,0.2
60,5,8,89,0.05963615852509209,0.05228227230415125,0.04210512657427149,0.007353886220940839,0.01017714572987976,0.13333333333333333
60,5,8,90,0.11357620017176073,0.08226754751982157,0.07782834321786894,0.03130865265193916,0.004439204301952632,0.2
60,5,8,91,0.08702499702244731,0.06837219518993523,0.06680307685973924,0.018652801832512084,0.00156911833019599,0.26666666666666666
60,5,8,92,0.10163428338549188,0.06126185503342446,0.0554140170985383,0.04037242835206742,0.005847837934886163,0.2
60,5,8,93,0.12035048274703303,0.06816387265714026,0.05970139819770964,0.05218661008989277,0.008462474459430616,0.06666666666666667
60,5,8,94,0.07422830000017994,0.07387368510887696,0.06884310676039063,0.00035461489130297896,0.005030578348486331,0.13333333333333333
60,5,8,95,0.08164926016424762,0.06464462621278706,0.06297654848946023,0.017004633951460554,0.001668077723326833,0.0
60,5,8,96,0.07322183885994103,0.04351565374572644,0.0396870374953938,0.029706185114214592,0.0038286162503326435,0.2
60,5,8,97,0.06057486845474707,0.054175093711312176,0.0489215199270428,0.006399774743434894,0.005253573784269376,0.13333333333333333
60,5,8,98,0.13075648740460008,0.07514529518518591,0.07329103551586089,0.05561119221941417,0.001854259669325023,0.4
60,5,8,99,0.12088208303513061,0.08231961626648229,0.07599007480260958,0.038562466768648315,0.006329541463872712,0.0
60,5,8,100,0.08573137418618154,0.05058116215389448,0.04835539230054359,0.03515021203228706,0.0022257698533508924,0.13333333333333333
60,5,8,101,0.09315279110681039,0.05189151545824099,0.04699833056725962,0.0412612756485694,0.004893184890981374,0.13333333333333333
60,5,8,102,0.04668877351469583,0.036279073783772355,0.0267423187706382,0.010409699730923476,0.009536755013134154,0.06666666666666667
60,5,8,103,0.10566630362707943,0.056862155372798,0.055595205518883,0.048804148254281435,0.0012669498539149976,0.2
60,5,8,104,0.07988780784585672,0.05302683550632227,0.04942992528347683,0.026860972339534453,0.0035969102228454383,0.0
60,5,8,105,0.09539856486336658,0.06721028234893148,0.060180183811407356,0.0281882825144351,0.007030098537524121,0.06666666666666667
60,5,8,106,0.10368616680924408,0.0889561582232008,0.08401475802154394,0.014730008586043286,0.0049414002016568565,0.06666666666666667
60,5,8,107,0.08310518217682183,0.04607797525489668,0.04284202727731161,0.037027206921925154,0.0032359479775850714,0.13333333333333333
60,5,8,108,0.09574915112943827,0.06610486635221013,0.062486840152826684,0.029644284777228136,0.0036180261993834506,0.26666666666666666
60,5,8,109,0.1057779595204168,0.10608157287283178,0.0868102492319878,-0.00030361335241498033,0.019271323640843982,0.0
60,5,8,110,0.07963136762420855,0.053045784354576096,0.052625157402265546,0.026585583269632458,0.0004206269523105502,0.3333333333333333
60,5,8,111,0.15753024795025855,0.08606781566972135,0.08375625919346465,0.0714624322805372,0.002311556476256707,0.06666666666666667
60,5,8,112,0.0910280342089633,0.07407585963797636,0.0659575352673002,0.01695217457098694,0.008118324370676167,0.13333333333333333
60,5,8,113,0.0859953769973323,0.06009147394181025,0.056614787971606864,0.02590390305552205,0.003476685970203383,0.13333333333333333
60,5,8,114,0.11252617607885812,0.09137451653766782,0.08658148495041798,0.021151659541190304,0.004793031587249835,0.13333333333333333
60,5,8,115,0.06654668689015528,0.0534629043696474,0.04748908008338519,0.013083782520507875,0.005973824286262211,0.13333333333333333
60,5,8,116,0.09432440435036535,0.0608624055181925,0.05886275729136717,0.03346199883217285,0.001999648226825329,0.06666666666666667
60,5,8,117,0.09012294778050155,0.06136743297866322,0.046726378721924755,0.028755514801838328,0.014641054256738464,0.2
60,5,8,118,0.08766217164770104,0.07592468341741412,0.061336798266445995,0.011737488230286919,0.014587885150968129,0.06666666666666667
60,5,8,119,0.09622018491217596,0.06500422148584425,0.061028666236402254,0.031215963426331705,0.0039755552494420004,0.13333333333333333
60,5,8,120,0.08637507653176567,0.045195031435932335,0.03955520713886354,0.04118004509583333,0.005639824297068795,0.0
60,5,8,121,0.0803140465602343,0.05075304089810699,0.04600301596203135,0.029561005662127313,0.004750024936075639,0.26666666666666666
60,5,8,122,0.08862350128318026,0.05530652362542205,0.042967308692606745,0.033316977657758214,0.012339214932815305,0.3333333333333333
60,5,8,123,0.07690641663122269,0.05540704907460931,0.04695738873167337,0.02149936755661338,0.008449660342935941,0.13333333333333333
60,5,8,124,0.0990413213430959,0.06971878085191692,0.06243301298993844,0.02932254049117898,0.00728576786197848,0.13333333333333333
60,5,8,125,0.06404890178553643,0.050003302562715346,0.043309352188401845,0.014045599222821087,0.006693950374313501,0.2
60,5,8,126,0.11840664671261528,0.09446807408726321,0.0807054581927154,0.023938572625352067,0.013762615894547803,0.3333333333333333
60,5,8,127,0.0919516238733778,0.08634135596620372,0.07403354878230542,0.005610267907174074,0.012307807183898303,0.3333333333333333
60,5,8,128,0.11683950615966517,0.04519937696666963,0.04023147063910159,0.07164012919299553,0.004967906327568043,0.06666666666666667
60,5,8,129,0.05566222250409029,0.0467999647749846,0.04040987075855597,0.008862257729105691,0.006390094016428628,0.0
60,5,8,130,0.08851352504729201,0.07202860824272697,0.06239161006843416,0.016484916804565042,0.00963699817429281,0.06666666666666667
60,5,8,131,0.0930616728733701,0.0675224115342789,0.0649767931279227,0.025539261339091193,0.002545618406356198,0.0
60,5,8,132,0.0702054416596177,0.05088362022732204,0.0459136952680619,0.01932182143229566,0.004969924959260137,0.2
60,5,8,133,0.07096263616694037,0.042371397539449664,0.039006354307496466,0.02859123862749071,0.003365043231953198,0.3333333333333333
60,5,8,134,0.07670533385680944,0.0602885510797225,0.057555366229255826,0.01641678277708694,0.002733184850466676,0.06666666666666667
