"n","J","R","rep","AMSE_Random","AMSE_MaxTwin_plus","AMSE_WMaxTwin_plus","diff_Random_minus_MaxTwin_plus","diff_MaxTwin_plus_minus_WMaxTwin_plus","abs_signed_overlap"
80,5,10,39,0.0693770061303381,0.0451378250834713,0.0395901137042962,0.0242391810468668,0.00554771137917504,0.25
80,5,10,40,0.0693807041272015,0.0446384426249026,0.0397460769872327,0.0247422615022989,0.00489236563766985,0.15
80,5,10,41,0.0788340465661788,0.0428455044572128,0.0384469919916418,0.035988542108966,0.00439851246557096,0.15
80,5,10,42,0.0677954910025271,0.0653001023158824,0.0599157565944127,0.0024953886866447,0.00538434572146964,0
80,5,10,43,0.0426278547253275,0.0346413014539654,0.0293902086171982,0.00798655327136207,0.00525109283676719,0.05
80,5,10,44,0.062605403909011,0.0371346475197422,0.0343223054292308,0.0254707563892688,0.00281234209051139,0.1
80,5,10,45,0.0766382142599812,0.0527527262356734,0.0512804236578236,0.0238854880243078,0.0014723025778498,0.15
80,5,10,46,0.0745381027952168,0.0665159469652142,0.0599194098313716,0.00802215583000253,0.00659653713384266,0.2
80,5,10,47,0.07901564583738,0.0414221305376286,0.0353868497040401,0.0375935152997515,0.00603528083358846,0.2
80,5,10,48,0.0684694805833219,0.0436688458454245,0.0414771837910345,0.0248006347378974,0.00219166205438995,0.05
80,5,10,49,0.109548154477078,0.0685583091236776,0.064887308950028,0.0409898453534009,0.00367100017364955,0.1
80,5,10,50,0.073999560985574,0.0414469446172785,0.0372732283360078,0.0325526163682955,0.00417371628127074,0
80,5,10,51,0.0494352928396882,0.0504692051800493,0.0372440188315175,-0.00103391234036106,0.0132251863485318,0.25
80,5,10,52,0.0834711975527355,0.0627160886237481,0.059100309408188,0.0207551089289874,0.00361577921556008,0.2
80,5,10,53,0.0773214008432882,0.0406514301428587,0.0362101361904754,0.0366699707004295,0.00444129395238329,0.05
80,5,10,54,0.0799563457801216,0.0339888163549396,0.0278914466461796,0.0459675294251819,0.00609736970876006,0.1
80,5,10,55,0.0566668487744561,0.0574296168311844,0.0522157968845776,-0.000762768056728334,0.00521381994660675,0.1
80,5,10,56,0.0605744973230571,0.0516966650052559,0.0468171324926916,0.00887783231780121,0.00487953251256429,0.1
80,5,10,57,0.104332038223698,0.0952600992442171,0.0946562608309109,0.00907193897948062,0.000603838413306176,0
80,5,10,58,0.0649824995728892,0.0552500580923362,0.0512438380958059,0.00973244148055293,0.00400621999653029,0.05
80,5,10,59,0.0488983360511253,0.0313374002194238,0.0260156277503891,0.0175609358317015,0.00532177246903469,0.1
80,5,10,60,0.0492259531373786,0.0403611199975501,0.0368000914308168,0.00886483313982848,0.00356102856673326,0
80,5,10,61,0.0416421858890996,0.037787456955451,0.0299571512808664,0.00385472893364859,0.00783030567458465,0.15
80,5,10,62,0.0912823235275844,0.0676085259961012,0.0621131803847651,0.0236737975314832,0.00549534561133608,0.25
80,5,10,63,0.0725529526146997,0.0636071986053369,0.0611253989621014,0.00894575400936282,0.00248179964323554,0.3
80,5,10,64,0.0893441483885692,0.0459454082754119,0.0425094862672989,0.0433987401131573,0.00343592200811299,0.15
80,5,10,65,0.0719569766365311,0.0603618716601128,0.0526240598165842,0.0115951049764182,0.00773781184352861,0
80,5,10,66,0.0555479657096008,0.0447189120907487,0.0404066794540553,0.0108290536188521,0.00431223263669338,0.05
80,5,10,67,0.0746075242010984,0.0463108792614733,0.0392745987107312,0.0282966449396251,0.00703628055074212,0.05
80,5,10,68,0.0659640632047038,0.0453232313144929,0.0441871249510517,0.0206408318902109,0.00113610636344121,0
80,5,10,69,0.0708605503159333,0.0674883891704103,0.0615742640789578,0.00337216114552297,0.00591412509145249,0.1
80,5,10,70,0.0906089596746813,0.0500643322001336,0.0496332110736141,0.0405446274745477,0.000431121126519524,0.05
80,5,10,71,0.0665469936796927,0.0475031548669714,0.0416247965346518,0.0190438388127213,0.00587835833231957,0
80,5,10,72,0.0498066903870291,0.0495562548474263,0.041240133145847,0.000250435539602821,0.00831612170157932,0.2
80,5,10,73,0.0974227218006434,0.0645152715086749,0.0610757377675757,0.0329074502919685,0.00343953374109927,0.05
80,5,10,74,0.0566543283379052,0.045073376979807,0.0408963175569528,0.0115809513580982,0.00417705942285416,0.1
